facility_name,facility_id,state,measure_name,number_of_discharges,footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_readmissions,start_date,end_date
ADVOCATE GOOD SAMARITAN HOSPITAL,140288,IL,READM-30-HIP-KNEE-HRRP,727.0,nan,1.0007,4.1249,4.1221,30.0,2016-07-01,2019-06-30
ADVOCATE GOOD SAMARITAN HOSPITAL,140288,IL,READM-30-PN-HRRP,1151.0,nan,0.9565,16.518,17.2685,187.0,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-AMI-HRRP,118.0,nan,1.0109,15.5783,15.4108,19.0,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-COPD-HRRP,297.0,nan,0.9599,18.7056,19.4878,52.0,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-HF-HRRP,455.0,nan,1.0425,22.4765,21.5592,105.0,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-HIP-KNEE-HRRP,,nan,0.8561,3.4258,4.0017,,2016-07-01,2019-06-30
ANDERSON HOSPITAL,140289,IL,READM-30-PN-HRRP,406.0,nan,0.9886,15.7111,15.8924,63.0,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-AMI-HRRP,147.0,nan,1.0025,15.548,15.5092,23.0,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-COPD-HRRP,494.0,nan,1.0209,19.8774,19.4713,100.0,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-HF-HRRP,750.0,nan,0.8933,19.3686,21.6829,138.0,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-HIP-KNEE-HRRP,719.0,nan,0.9068,3.8685,4.2659,26.0,2016-07-01,2019-06-30
ST ALEXIUS MEDICAL CENTER,140290,IL,READM-30-PN-HRRP,672.0,nan,1.0017,16.5001,16.4719,111.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-AMI-HRRP,226.0,nan,1.0294,15.6358,15.1893,37.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-CABG-HRRP,150.0,nan,0.8575,10.3613,12.0836,12.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-COPD-HRRP,413.0,nan,0.9828,19.2552,19.5923,78.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-HF-HRRP,836.0,nan,0.93,19.6967,21.1785,160.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-HIP-KNEE-HRRP,526.0,nan,0.945,4.0017,4.2348,20.0,2016-07-01,2019-06-30
ADVOCATE GOOD SHEPHERD HOSPITAL,140291,IL,READM-30-PN-HRRP,768.0,nan,0.8953,15.5896,17.4117,112.0,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-AMI-HRRP,,nan,1.0168,17.4092,17.1216,,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-COPD-HRRP,84.0,nan,0.9644,18.003,18.6668,12.0,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-HF-HRRP,141.0,nan,1.0571,23.6172,22.3424,37.0,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2016-07-01,2019-06-30
ADVENTIST GLENOAKS,140292,IL,READM-30-PN-HRRP,160.0,nan,0.9914,16.6295,16.7734,26.0,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-COPD-HRRP,78.0,nan,1.0329,17.0568,16.5138,16.0,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-HF-HRRP,,nan,1.0194,21.3273,20.9211,,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-HIP-KNEE-HRRP,,nan,1.0093,4.5535,4.5118,,2016-07-01,2019-06-30
CROSSROADS COMMUNITY HOSPITAL,140294,IL,READM-30-PN-HRRP,119.0,nan,1.052,16.4025,15.5921,23.0,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-HF-HRRP,,1.0,,,,,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2016-07-01,2019-06-30
PROVIDENT HOSPITAL OF CHICAGO,140300,IL,READM-30-PN-HRRP,,1.0,,,,,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-AMI-HRRP,,nan,0.9586,13.7399,14.3331,,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-COPD-HRRP,230.0,nan,1.1241,25.6854,22.8497,70.0,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-HF-HRRP,234.0,nan,1.0846,24.9938,23.0435,64.0,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-HIP-KNEE-HRRP,,nan,1.1503,4.5855,3.9865,,2016-07-01,2019-06-30
ADVENTIST BOLINGBROOK HOSPITAL,140304,IL,READM-30-PN-HRRP,335.0,nan,1.0707,19.1457,17.882,69.0,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-AMI-HRRP,74.0,nan,1.0124,16.5889,16.3862,13.0,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-COPD-HRRP,144.0,nan,1.0104,19.5151,19.3143,29.0,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-HF-HRRP,297.0,nan,1.1298,24.5244,21.7072,81.0,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-HIP-KNEE-HRRP,0.0,7.0,,,,,2016-07-01,2019-06-30
MEMORIAL HOSPITAL EAST,140307,IL,READM-30-PN-HRRP,398.0,nan,0.9356,15.2211,16.2695,56.0,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-COPD-HRRP,,nan,0.9437,16.2667,17.2375,,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-HF-HRRP,153.0,nan,0.9727,18.7836,19.311,27.0,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-HIP-KNEE-HRRP,,nan,0.9434,3.0108,3.1916,,2016-07-01,2019-06-30
JOHNSON MEMORIAL HOSPITAL,150001,IN,READM-30-PN-HRRP,203.0,nan,0.9065,13.5839,14.9855,21.0,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-AMI-HRRP,134.0,nan,1.0713,18.5618,17.3264,29.0,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-CABG-HRRP,,nan,1.0466,15.4406,14.7538,,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-COPD-HRRP,459.0,nan,0.9591,19.0965,19.9115,84.0,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-HF-HRRP,733.0,nan,1.123,24.9944,22.2566,191.0,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-HIP-KNEE-HRRP,,nan,1.1818,5.6773,4.804,,2016-07-01,2019-06-30
METHODIST HOSPITALS INC,150002,IN,READM-30-PN-HRRP,501.0,nan,1.1973,21.3367,17.8203,120.0,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-AMI-HRRP,98.0,nan,1.0855,18.5333,17.0743,23.0,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-COPD-HRRP,289.0,nan,1.0539,21.2244,20.1397,66.0,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-HF-HRRP,334.0,nan,1.0498,24.4694,23.3093,85.0,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-HIP-KNEE-HRRP,0.0,7.0,,,,,2016-07-01,2019-06-30
FRANCISCAN ST. MARGARET HEALTH HAMMOND,150004,IN,READM-30-PN-HRRP,215.0,nan,1.0583,18.5901,17.5663,44.0,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-AMI-HRRP,,nan,0.9195,12.709,13.8222,,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-COPD-HRRP,259.0,nan,0.9386,16.3452,17.4143,37.0,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-HF-HRRP,278.0,nan,0.9985,20.8977,20.9285,58.0,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-HIP-KNEE-HRRP,498.0,nan,0.785,3.1016,3.9512,11.0,2016-07-01,2019-06-30
HENDRICKS REGIONAL HEALTH,150005,IN,READM-30-PN-HRRP,387.0,nan,0.9336,14.123,15.1273,50.0,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-AMI-HRRP,112.0,nan,0.9667,15.1289,15.6507,15.0,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-COPD-HRRP,218.0,nan,1.0282,19.0775,18.5537,44.0,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-HF-HRRP,384.0,nan,0.9828,20.8657,21.2309,79.0,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-HIP-KNEE-HRRP,,nan,1.2146,4.9036,4.0372,,2016-07-01,2019-06-30
LA PORTE HOSPITAL,150006,IN,READM-30-PN-HRRP,347.0,nan,1.0275,15.8923,15.4671,57.0,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-AMI-HRRP,141.0,nan,1.037,16.2381,15.6586,25.0,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-COPD-HRRP,329.0,nan,0.9269,18.1113,19.5403,53.0,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-HF-HRRP,245.0,nan,1.0319,23.2282,22.5104,59.0,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-HIP-KNEE-HRRP,,nan,0.8889,3.7788,4.251,,2016-07-01,2019-06-30
COMMUNITY HOWARD REGIONAL HEALTH INC.,150007,IN,READM-30-PN-HRRP,263.0,nan,1.0296,17.4745,16.9725,48.0,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-AMI-HRRP,,nan,0.9603,17.6939,18.4251,,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-COPD-HRRP,181.0,nan,1.0265,21.9011,21.3354,42.0,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-HF-HRRP,276.0,nan,1.0278,25.0433,24.3665,71.0,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-HIP-KNEE-HRRP,,nan,1.0471,6.4567,6.1664,,2016-07-01,2019-06-30
ST CATHERINE HOSPITAL INC,150008,IN,READM-30-PN-HRRP,178.0,nan,1.0282,19.6548,19.1159,37.0,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-AMI-HRRP,204.0,nan,1.0769,17.4857,16.2378,40.0,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-COPD-HRRP,373.0,nan,0.9984,20.1456,20.178,75.0,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-HF-HRRP,507.0,nan,1.072,24.5166,22.8694,129.0,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-HIP-KNEE-HRRP,411.0,nan,1.0882,4.2439,3.9001,19.0,2016-07-01,2019-06-30
CLARK MEMORIAL HOSPITAL,150009,IN,READM-30-PN-HRRP,697.0,nan,0.955,17.1092,17.9155,116.0,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-AMI-HRRP,,nan,1.0007,19.2283,19.2158,,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-COPD-HRRP,195.0,nan,0.9444,18.4284,19.5141,31.0,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-HF-HRRP,286.0,nan,0.9653,21.0862,21.8436,58.0,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-HIP-KNEE-HRRP,,nan,0.9543,4.3234,4.5305,,2016-07-01,2019-06-30
ASCENSION ST VINCENT KOKOMO,150010,IN,READM-30-PN-HRRP,284.0,nan,0.9716,15.1286,15.5702,41.0,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-AMI-HRRP,79.0,nan,1.0967,20.7484,18.9196,22.0,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-COPD-HRRP,349.0,nan,0.9309,18.9938,20.4046,60.0,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-HF-HRRP,483.0,nan,0.892,19.5354,21.8996,87.0,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-HIP-KNEE-HRRP,,nan,0.8985,4.4371,4.9384,,2016-07-01,2019-06-30
MARION GENERAL HOSPITAL,150011,IN,READM-30-PN-HRRP,313.0,nan,0.9889,16.5424,16.7284,51.0,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-AMI-HRRP,217.0,nan,0.9194,13.6898,14.8903,25.0,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-CABG-HRRP,,nan,0.8352,9.3356,11.178,,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-COPD-HRRP,372.0,nan,0.8882,18.1059,20.385,57.0,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-HF-HRRP,586.0,nan,0.8664,18.4526,21.2974,99.0,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-HIP-KNEE-HRRP,1198.0,nan,0.9042,3.4931,3.8633,40.0,2016-07-01,2019-06-30
SAINT JOSEPH REGIONAL MEDICAL CENTER,150012,IN,READM-30-PN-HRRP,805.0,nan,0.8262,13.4131,16.2342,95.0,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-AMI-HRRP,220.0,nan,1.077,16.6703,15.4788,41.0,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-COPD-HRRP,338.0,nan,1.0156,19.4219,19.1231,67.0,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-HF-HRRP,407.0,nan,1.0439,22.4026,21.4602,94.0,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-HIP-KNEE-HRRP,,nan,0.9524,4.1607,4.3688,,2016-07-01,2019-06-30
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,150015,IN,READM-30-PN-HRRP,366.0,nan,0.9458,15.8172,16.7231,54.0,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-AMI-HRRP,449.0,nan,0.9773,14.7668,15.1102,65.0,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-CABG-HRRP,,nan,0.8691,11.0233,12.6837,,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-COPD-HRRP,464.0,nan,0.9824,19.9487,20.3058,91.0,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-HF-HRRP,633.0,nan,0.9625,21.883,22.7346,136.0,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-HIP-KNEE-HRRP,,1.0,,,,,2016-07-01,2019-06-30
LUTHERAN HOSPITAL OF INDIANA,150017,IN,READM-30-PN-HRRP,591.0,nan,0.9422,16.442,17.4508,93.0,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-AMI-HRRP,149.0,nan,0.918,13.2927,14.4803,15.0,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-CABG-HRRP,,nan,0.8774,10.5158,11.9846,,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-COPD-HRRP,338.0,nan,0.9045,17.3387,19.1684,50.0,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-HF-HRRP,496.0,nan,0.8845,18.2995,20.69,83.0,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-HIP-KNEE-HRRP,592.0,nan,0.9176,3.6466,3.9741,20.0,2016-07-01,2019-06-30
ELKHART GENERAL HOSPITAL,150018,IN,READM-30-PN-HRRP,568.0,nan,1.0348,15.7863,15.2561,92.0,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-AMI-HRRP,432.0,nan,0.9244,12.8178,13.866,51.0,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-CABG-HRRP,150.0,nan,0.9444,12.2295,12.9493,17.0,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-COPD-HRRP,700.0,nan,0.9816,20.6668,21.055,143.0,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-HF-HRRP,749.0,nan,0.909,19.6472,21.6139,141.0,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-HIP-KNEE-HRRP,,nan,1.0618,8.5585,8.0604,,2016-07-01,2019-06-30
PARKVIEW REGIONAL MEDICAL CENTER,150021,IN,READM-30-PN-HRRP,927.0,nan,0.9718,15.8551,16.3154,145.0,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-COPD-HRRP,122.0,nan,0.9546,19.7432,20.6812,20.0,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-HF-HRRP,134.0,nan,0.9749,22.1478,22.7171,28.0,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-HIP-KNEE-HRRP,,nan,0.9901,4.3797,4.4234,,2016-07-01,2019-06-30
FRANCISCAN HEALTH CRAWFORDSVILLE,150022,IN,READM-30-PN-HRRP,162.0,nan,0.9763,16.4681,16.8685,25.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-AMI-HRRP,405.0,nan,1.0737,18.2246,16.9729,78.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-CABG-HRRP,113.0,nan,1.03,14.4228,14.0028,17.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-COPD-HRRP,905.0,nan,1.0199,20.5809,20.1793,188.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-HF-HRRP,1193.0,nan,1.076,25.3999,23.6062,308.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-HIP-KNEE-HRRP,617.0,nan,0.9769,4.2843,4.3857,26.0,2016-07-01,2019-06-30
UNION HOSPITAL INC,150023,IN,READM-30-PN-HRRP,783.0,nan,0.9708,16.9969,17.5077,131.0,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-AMI-HRRP,148.0,nan,0.8658,13.6196,15.731,12.0,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-COPD-HRRP,262.0,nan,0.9185,19.2718,20.982,43.0,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-HF-HRRP,291.0,nan,0.8368,19.0791,22.7989,44.0,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-HIP-KNEE-HRRP,,nan,0.973,4.9391,5.0763,,2016-07-01,2019-06-30
ESKENAZI HEALTH,150024,IN,READM-30-PN-HRRP,204.0,nan,0.9598,16.5918,17.2859,31.0,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-AMI-HRRP,100.0,nan,0.9757,14.3713,14.7286,13.0,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-COPD-HRRP,230.0,nan,0.9625,17.5097,18.1924,37.0,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-HF-HRRP,256.0,nan,0.9841,19.5379,19.8533,49.0,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-HIP-KNEE-HRRP,,nan,0.9465,3.3598,3.5496,,2016-07-01,2019-06-30
GOSHEN HOSPITAL,150026,IN,READM-30-PN-HRRP,310.0,nan,0.8707,13.3355,15.3159,32.0,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-COPD-HRRP,202.0,nan,1.0061,18.0625,17.9539,37.0,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-HF-HRRP,157.0,nan,0.958,19.5836,20.4432,28.0,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-HIP-KNEE-HRRP,410.0,nan,1.1692,4.662,3.9875,22.0,2016-07-01,2019-06-30
HENRY COUNTY MEMORIAL HOSPITAL,150030,IN,READM-30-PN-HRRP,280.0,nan,0.8289,12.69,15.3094,23.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-AMI-HRRP,144.0,nan,1.1892,20.4967,17.2354,40.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-CABG-HRRP,63.0,nan,1.2011,16.7945,13.9832,15.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-COPD-HRRP,497.0,nan,0.9873,19.3403,19.5893,95.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-HF-HRRP,730.0,nan,1.0747,24.5429,22.8364,184.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-HIP-KNEE-HRRP,561.0,nan,1.2071,5.431,4.4991,34.0,2016-07-01,2019-06-30
ST MARY MEDICAL CENTER INC,150034,IN,READM-30-PN-HRRP,593.0,nan,1.1433,19.6333,17.1719,126.0,2016-07-01,2019-06-30
NORTHWEST HEALTH - PORTER,150035,IN,READM-30-AMI-HRRP,303.0,nan,1.0411,17.0507,16.3778,54.0,2016-07-01,2019-06-30
NORTHWEST HEALTH - PORTER,150035,IN,READM-30-CABG-HRRP,102.0,nan,0.9856,13.0826,13.2735,13.0,2016-07-01,2019-06-30
NORTHWEST HEALTH - PORTER,150035,IN,READM-30-COPD-HRRP,600.0,nan,0.9711,19.7656,20.3536,116.0,2016-07-01,2019-06-30
NORTHWEST HEALTH - PORTER,150035,IN,READM-30-HF-HRRP,669.0,nan,0.8769,19.3533,22.0689,121.0,2016-07-01,2019-06-30
NORTHWEST HEALTH - PORTER,150035,IN,READM-30-HIP-KNEE-HRRP,491.0,nan,1.1011,4.5236,4.1084,24.0,2016-07-01,2019-06-30
