facility_id,facility_name,state,measure_name,start_date,end_date,FY
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30065,BANNER DESERT MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30071,FORT DEFIANCE INDIAN HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30074,SELLS HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30077,SAN CARLOS APACHE HEALTHCARE CORP,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30078,PHOENIX INDIAN MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30083,ABRAZO SCOTTSDALE CAMPUS,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30088,BANNER BAYWOOD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30089,BANNER THUNDERBIRD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30093,BANNER DEL E. WEBB MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30103,MAYO CLINIC HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30105,BANNER HEART HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30105,BANNER HEART HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30105,BANNER HEART HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30107,ARIZONA SPINE AND JOINT HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30108,THE CORE INSTITUTE SPECIALTY HOSP,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30110,ABRAZO WEST CAMPUS,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30110,ABRAZO WEST CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30113,WHITERIVER PHS INDIAN HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30114,ORO VALLEY HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30114,ORO VALLEY HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30115,BANNER ESTRELLA MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30117,VALLEY VIEW MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30119,MERCY GILBERT MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30122,BANNER GATEWAY MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30123,HONOR HEALTH THOMPSON PEAK MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30123,HONOR HEALTH THOMPSON PEAK MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30130,BANNER IRONWOOD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30131,O.A.S.I.S. HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30134,BANNER GOLDFIELD MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30138,WESTERN REGIONAL MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30147,BANNER OCOTILLO MEDICAL CENTER,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40007,CHI-ST VINCENT INFIRMARY,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40010,MERCY HOSPITAL ROGERS,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40011,CHAMBERS MEMORIAL HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40014,WHITE COUNTY MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40014,WHITE COUNTY MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40015,MENA REGIONAL HEALTH SYSTEM,AR,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
40016,UAMS MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40016,UAMS MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40018,BAPTIST HEALTH - VAN BUREN,AR,READM-30-PN-HRRP,2017-07-01,2019-12-01,2022
40019,FORREST CITY MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40019,FORREST CITY MEDICAL CENTER,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40019,FORREST CITY MEDICAL CENTER,AR,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
40019,FORREST CITY MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40019,FORREST CITY MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40020,ST BERNARDS MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40026,ST VINCENT HOT SPRINGS,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40029,CONWAY REGIONAL HEALTH SYSTEM,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40039,ARKANSAS METHODIST MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40039,ARKANSAS METHODIST MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40039,ARKANSAS METHODIST MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40041,ST MARYS REGIONAL MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40041,ST MARYS REGIONAL MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40047,FIVE RIVERS MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40047,FIVE RIVERS MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40047,FIVE RIVERS MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40050,OUACHITA COUNTY MEDICAL CENTER,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40050,OUACHITA COUNTY MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40050,OUACHITA COUNTY MEDICAL CENTER,AR,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
40050,OUACHITA COUNTY MEDICAL CENTER,AR,READM-30-HF-HRRP,2017-07-01,2019-12-01,2022
40050,OUACHITA COUNTY MEDICAL CENTER,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40051,DREW MEMORIAL HOSPITAL,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40051,DREW MEMORIAL HOSPITAL,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40051,DREW MEMORIAL HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40055,BAPTIST HEALTH - FORT SMITH,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40067,MAGNOLIA HOSPITAL,AR,READM-30-AMI-HRRP,2017-07-01,2019-12-01,2022
40067,MAGNOLIA HOSPITAL,AR,READM-30-HIP-KNEE-HRRP,2017-07-01,2019-12-01,2022
40067,MAGNOLIA HOSPITAL,AR,READM-30-COPD-HRRP,2017-07-01,2019-12-01,2022
40067,MAGNOLIA HOSPITAL,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
40069,GREAT RIVER MEDICAL CENTER,AR,READM-30-CABG-HRRP,2017-07-01,2019-12-01,2022
