FY,facility_id,facility_name,state,measure_name,err,number_of_discharges,number_of_readmissions,rank_by_err
2021,170086,STORMONT VAIL HOSPITAL,KS,READM-30-HIP-KNEE-HRRP,1.2355,1212.0,67.0,962.0
2021,170086,STORMONT VAIL HOSPITAL,KS,READM-30-HF-HRRP,0.9018,1108.0,202.0,203.0
2021,170086,STORMONT VAIL HOSPITAL,KS,READM-30-AMI-HRRP,0.9394,540.0,67.0,245.0
2021,170086,STORMONT VAIL HOSPITAL,KS,READM-30-CABG-HRRP,0.9733,103.0,11.0,193.0
2021,170086,STORMONT VAIL HOSPITAL,KS,READM-30-PN-HRRP,1.0373,1328.0,225.0,1097.0
2021,170103,NEWTON MEDICAL CENTER,KS,READM-30-PN-HRRP,0.9272,255.0,31.0,290.0
2021,170103,NEWTON MEDICAL CENTER,KS,READM-30-HF-HRRP,0.9918,134.0,26.0,771.0
2021,170104,ADVENTHEALTH SHAWNEE MISSION,KS,READM-30-AMI-HRRP,1.0313,189.0,29.0,733.0
2021,170104,ADVENTHEALTH SHAWNEE MISSION,KS,READM-30-HF-HRRP,0.9418,759.0,141.0,417.0
2021,170104,ADVENTHEALTH SHAWNEE MISSION,KS,READM-30-COPD-HRRP,1.0069,358.0,65.0,741.0
2021,170104,ADVENTHEALTH SHAWNEE MISSION,KS,READM-30-PN-HRRP,0.9741,883.0,132.0,611.0
2021,170104,ADVENTHEALTH SHAWNEE MISSION,KS,READM-30-HIP-KNEE-HRRP,1.0186,687.0,28.0,535.0
2021,170105,MCPHERSON HOSPITAL,KS,READM-30-HF-HRRP,0.9945,69.0,12.0,791.0
2021,170105,MCPHERSON HOSPITAL,KS,READM-30-PN-HRRP,0.9699,175.0,22.0,575.0
2021,170105,MCPHERSON HOSPITAL,KS,READM-30-COPD-HRRP,0.985,73.0,12.0,552.0
2021,170109,MIAMI COUNTY MEDICAL CENTER,KS,READM-30-HF-HRRP,0.9925,70.0,12.0,776.0
2021,170120,LABETTE HEALTH,KS,READM-30-HF-HRRP,1.0333,83.0,21.0,1077.0
2021,170120,LABETTE HEALTH,KS,READM-30-PN-HRRP,0.9248,183.0,22.0,272.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-CABG-HRRP,1.0746,201.0,28.0,358.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-COPD-HRRP,0.9837,525.0,94.0,542.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-PN-HRRP,1.0254,1476.0,252.0,998.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-HIP-KNEE-HRRP,0.9582,421.0,19.0,387.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-HF-HRRP,0.9694,1152.0,239.0,607.0
2021,170122,VIA CHRISTI HOSPITAL-WICHITA,KS,READM-30-AMI-HRRP,0.9743,562.0,82.0,418.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-CABG-HRRP,0.9552,265.0,30.0,166.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-HF-HRRP,0.8836,851.0,149.0,135.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-COPD-HRRP,0.9171,337.0,49.0,107.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-PN-HRRP,0.9465,984.0,138.0,403.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-HIP-KNEE-HRRP,0.9389,570.0,28.0,342.0
2021,170123,WESLEY MEDICAL CENTER,KS,READM-30-AMI-HRRP,0.8921,604.0,71.0,97.0
2021,170133,SAINT LUKE'S CUSHING HOSPITAL,KS,READM-30-PN-HRRP,1.0675,112.0,22.0,1296.0
2021,170133,SAINT LUKE'S CUSHING HOSPITAL,KS,READM-30-HF-HRRP,1.0469,73.0,20.0,1171.0
2021,170137,LAWRENCE MEMORIAL HOSPITAL,KS,READM-30-HIP-KNEE-HRRP,0.9047,506.0,14.0,265.0
2021,170137,LAWRENCE MEMORIAL HOSPITAL,KS,READM-30-COPD-HRRP,0.9963,186.0,30.0,646.0
2021,170137,LAWRENCE MEMORIAL HOSPITAL,KS,READM-30-PN-HRRP,1.0266,426.0,64.0,1007.0
2021,170137,LAWRENCE MEMORIAL HOSPITAL,KS,READM-30-HF-HRRP,1.0182,307.0,62.0,968.0
2021,170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAIN, INC",KS,READM-30-AMI-HRRP,1.0471,92.0,17.0,815.0
2021,170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAIN, INC",KS,READM-30-PN-HRRP,0.9343,288.0,34.0,327.0
2021,170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAIN, INC",KS,READM-30-HF-HRRP,1.0106,233.0,50.0,912.0
2021,170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAIN, INC",KS,READM-30-COPD-HRRP,0.9434,139.0,17.0,251.0
2021,170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",KS,READM-30-COPD-HRRP,0.9947,122.0,20.0,632.0
2021,170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",KS,READM-30-HF-HRRP,0.9695,128.0,23.0,608.0
2021,170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",KS,READM-30-PN-HRRP,1.0349,163.0,26.0,1078.0
2021,170146,PROVIDENCE MEDICAL CENTER,KS,READM-30-AMI-HRRP,1.2244,203.0,55.0,1189.0
2021,170146,PROVIDENCE MEDICAL CENTER,KS,READM-30-PN-HRRP,1.0288,501.0,104.0,1027.0
2021,170146,PROVIDENCE MEDICAL CENTER,KS,READM-30-HIP-KNEE-HRRP,2.3378,175.0,33.0,1077.0
2021,170146,PROVIDENCE MEDICAL CENTER,KS,READM-30-HF-HRRP,1.1492,397.0,120.0,1598.0
2021,170146,PROVIDENCE MEDICAL CENTER,KS,READM-30-COPD-HRRP,1.0887,193.0,54.0,1288.0
2021,170150,SOUTH CENTRAL KS  MED CENTER,KS,READM-30-PN-HRRP,0.9745,142.0,18.0,614.0
2021,170175,WESTERN PLAINS MEDICAL COMPLEX,KS,READM-30-PN-HRRP,1.0593,132.0,25.0,1247.0
2021,170175,WESTERN PLAINS MEDICAL COMPLEX,KS,READM-30-COPD-HRRP,0.9812,81.0,13.0,521.0
2021,170176,OVERLAND PARK REG MED CTR,KS,READM-30-COPD-HRRP,0.9864,172.0,32.0,565.0
2021,170176,OVERLAND PARK REG MED CTR,KS,READM-30-AMI-HRRP,1.0835,105.0,20.0,999.0
2021,170176,OVERLAND PARK REG MED CTR,KS,READM-30-PN-HRRP,1.1201,380.0,77.0,1521.0
2021,170176,OVERLAND PARK REG MED CTR,KS,READM-30-HF-HRRP,1.0668,324.0,79.0,1297.0
2021,170182,MENORAH MEDICAL CENTER,KS,READM-30-COPD-HRRP,1.0034,97.0,18.0,711.0
2021,170182,MENORAH MEDICAL CENTER,KS,READM-30-PN-HRRP,0.9991,300.0,49.0,798.0
2021,170182,MENORAH MEDICAL CENTER,KS,READM-30-HF-HRRP,1.1301,247.0,67.0,1555.0
2021,170182,MENORAH MEDICAL CENTER,KS,READM-30-HIP-KNEE-HRRP,1.2723,739.0,40.0,1000.0
2021,170183,KANSAS SURGERY & RECOVERY CENTER,KS,READM-30-HIP-KNEE-HRRP,0.7505,1611.0,36.0,40.0
2021,170185,SAINT LUKE'S SOUTH HOSPITAL,KS,READM-30-HIP-KNEE-HRRP,1.0298,820.0,33.0,568.0
2021,170185,SAINT LUKE'S SOUTH HOSPITAL,KS,READM-30-PN-HRRP,1.0438,363.0,59.0,1139.0
2021,170185,SAINT LUKE'S SOUTH HOSPITAL,KS,READM-30-AMI-HRRP,0.9297,135.0,14.0,211.0
2021,170185,SAINT LUKE'S SOUTH HOSPITAL,KS,READM-30-COPD-HRRP,0.9456,151.0,21.0,261.0
2021,170185,SAINT LUKE'S SOUTH HOSPITAL,KS,READM-30-HF-HRRP,0.9121,460.0,81.0,249.0
2021,170186,KANSAS HEART HOSPITAL,KS,READM-30-CABG-HRRP,0.9986,344.0,41.0,231.0
2021,170186,KANSAS HEART HOSPITAL,KS,READM-30-AMI-HRRP,0.9722,339.0,43.0,402.0
2021,170186,KANSAS HEART HOSPITAL,KS,READM-30-HF-HRRP,0.8526,266.0,37.0,64.0
2021,170187,SALINA SURGICAL HOSPITAL,KS,READM-30-HIP-KNEE-HRRP,0.7557,988.0,21.0,47.0
2021,170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,KS,READM-30-HIP-KNEE-HRRP,0.8754,846.0,19.0,202.0
2021,170190,MANHATTAN SURGICAL HOSPITAL LLC,KS,READM-30-HIP-KNEE-HRRP,0.7803,606.0,11.0,68.0
2021,170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,KS,READM-30-PN-HRRP,0.9909,89.0,13.0,740.0
2021,170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,KS,READM-30-HF-HRRP,1.0539,37.0,11.0,1227.0
2021,170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,KS,READM-30-HIP-KNEE-HRRP,0.8616,525.0,14.0,182.0
2021,170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",KS,READM-30-HIP-KNEE-HRRP,0.8133,484.0,12.0,104.0
2021,170197,KANSAS MEDICAL CENTER LLC,KS,READM-30-HIP-KNEE-HRRP,0.7468,537.0,11.0,35.0
2021,170197,KANSAS MEDICAL CENTER LLC,KS,READM-30-AMI-HRRP,0.9049,232.0,24.0,125.0
2021,170197,KANSAS MEDICAL CENTER LLC,KS,READM-30-HF-HRRP,0.7765,303.0,32.0,4.0
2021,170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",KS,READM-30-COPD-HRRP,0.9868,85.0,12.0,567.0
2021,170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",KS,READM-30-PN-HRRP,0.8382,223.0,15.0,20.0
2021,170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",KS,READM-30-HF-HRRP,0.9253,94.0,12.0,317.0
2021,170203,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,KS,READM-30-HIP-KNEE-HRRP,0.7548,912.0,22.0,44.0
2021,180001,ST ELIZABETH FT THOMAS,KY,READM-30-COPD-HRRP,1.1025,339.0,86.0,1331.0
2021,180001,ST ELIZABETH FT THOMAS,KY,READM-30-HF-HRRP,0.973,304.0,63.0,632.0
2021,180001,ST ELIZABETH FT THOMAS,KY,READM-30-PN-HRRP,1.0925,322.0,63.0,1424.0
2021,180002,WHITESBURG ARH HOSPITAL,KY,READM-30-HF-HRRP,1.0843,254.0,71.0,1381.0
2021,180002,WHITESBURG ARH HOSPITAL,KY,READM-30-COPD-HRRP,1.0914,344.0,87.0,1298.0
2021,180002,WHITESBURG ARH HOSPITAL,KY,READM-30-PN-HRRP,1.2016,329.0,87.0,1645.0
2021,180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,KY,READM-30-HF-HRRP,1.0021,58.0,14.0,851.0
2021,180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,KY,READM-30-COPD-HRRP,0.9909,144.0,29.0,602.0
2021,180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,KY,READM-30-PN-HRRP,0.9354,135.0,15.0,332.0
2021,180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,1.1387,274.0,70.0,1566.0
2021,180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,1.1343,227.0,69.0,1564.0
2021,180005,HIGHLANDS ARH REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.0798,344.0,82.0,1257.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-AMI-HRRP,1.0078,576.0,100.0,593.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-CABG-HRRP,1.0828,207.0,31.0,370.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.0097,916.0,195.0,768.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-HIP-KNEE-HRRP,1.0668,195.0,13.0,654.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-PN-HRRP,1.03,787.0,145.0,1037.0
2021,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,READM-30-HF-HRRP,1.0602,991.0,255.0,1265.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-COPD-HRRP,0.9816,263.0,52.0,525.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-HIP-KNEE-HRRP,1.0622,311.0,15.0,646.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-CABG-HRRP,0.919,169.0,18.0,112.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-PN-HRRP,1.0152,967.0,175.0,924.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-HF-HRRP,1.0524,709.0,170.0,1216.0
2021,180010,SAINT JOSEPH HOSPITAL,KY,READM-30-AMI-HRRP,1.1133,375.0,73.0,1101.0
2021,180011,SAINT JOSEPH LONDON,KY,READM-30-AMI-HRRP,1.0114,142.0,24.0,611.0
2021,180011,SAINT JOSEPH LONDON,KY,READM-30-PN-HRRP,1.0415,385.0,76.0,1123.0
2021,180011,SAINT JOSEPH LONDON,KY,READM-30-COPD-HRRP,0.9553,321.0,61.0,324.0
2021,180011,SAINT JOSEPH LONDON,KY,READM-30-HF-HRRP,0.992,442.0,103.0,772.0
2021,180012,HARDIN MEMORIAL HOSPITAL,KY,READM-30-AMI-HRRP,0.9906,156.0,23.0,503.0
2021,180012,HARDIN MEMORIAL HOSPITAL,KY,READM-30-HIP-KNEE-HRRP,0.9925,452.0,20.0,466.0
2021,180012,HARDIN MEMORIAL HOSPITAL,KY,READM-30-HF-HRRP,0.9345,1071.0,209.0,374.0
2021,180012,HARDIN MEMORIAL HOSPITAL,KY,READM-30-COPD-HRRP,1.0297,783.0,157.0,935.0
2021,180012,HARDIN MEMORIAL HOSPITAL,KY,READM-30-PN-HRRP,0.8884,977.0,136.0,107.0
2021,180013,THE MEDICAL CENTER (BOWLING GREEN),KY,READM-30-AMI-HRRP,1.0436,594.0,90.0,797.0
2021,180013,THE MEDICAL CENTER (BOWLING GREEN),KY,READM-30-CABG-HRRP,1.0591,222.0,29.0,333.0
2021,180013,THE MEDICAL CENTER (BOWLING GREEN),KY,READM-30-COPD-HRRP,1.04,774.0,160.0,1018.0
2021,180013,THE MEDICAL CENTER (BOWLING GREEN),KY,READM-30-PN-HRRP,1.0829,692.0,134.0,1374.0
2021,180013,THE MEDICAL CENTER (BOWLING GREEN),KY,READM-30-HF-HRRP,1.1024,881.0,222.0,1460.0
2021,180016,JEWISH HOSPITAL - SHELBYVILLE,KY,READM-30-PN-HRRP,0.9659,97.0,12.0,544.0
2021,180016,JEWISH HOSPITAL - SHELBYVILLE,KY,READM-30-HF-HRRP,1.0005,52.0,11.0,837.0
2021,180017,T J SAMSON COMMUNITY HOSPITAL,KY,READM-30-COPD-HRRP,0.9737,455.0,90.0,464.0
2021,180017,T J SAMSON COMMUNITY HOSPITAL,KY,READM-30-AMI-HRRP,1.0359,218.0,37.0,757.0
2021,180017,T J SAMSON COMMUNITY HOSPITAL,KY,READM-30-HF-HRRP,0.9712,355.0,76.0,619.0
2021,180017,T J SAMSON COMMUNITY HOSPITAL,KY,READM-30-PN-HRRP,0.9843,465.0,72.0,691.0
2021,180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,1.0686,491.0,103.0,1301.0
2021,180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,1.032,329.0,81.0,1068.0
2021,180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.0093,233.0,51.0,764.0
2021,180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,READM-30-AMI-HRRP,0.9864,124.0,23.0,478.0
2021,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,0.9738,146.0,27.0,465.0
2021,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,READM-30-AMI-HRRP,0.994,130.0,21.0,524.0
2021,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,0.9016,265.0,35.0,161.0
2021,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,0.9674,189.0,38.0,594.0
2021,180020,MIDDLESBORO ARH HOSPITAL,KY,READM-30-COPD-HRRP,0.9879,128.0,25.0,577.0
2021,180020,MIDDLESBORO ARH HOSPITAL,KY,READM-30-PN-HRRP,0.9765,155.0,28.0,629.0
2021,180020,MIDDLESBORO ARH HOSPITAL,KY,READM-30-HF-HRRP,0.983,128.0,27.0,701.0
2021,180024,SPRING VIEW HOSPITAL,KY,READM-30-COPD-HRRP,0.9952,79.0,14.0,637.0
2021,180024,SPRING VIEW HOSPITAL,KY,READM-30-PN-HRRP,1.01,123.0,19.0,882.0
2021,180024,SPRING VIEW HOSPITAL,KY,READM-30-HF-HRRP,1.0304,70.0,17.0,1056.0
2021,180025,FLAGET MEMORIAL HOSPITAL,KY,READM-30-COPD-HRRP,0.9598,82.0,12.0,356.0
2021,180025,FLAGET MEMORIAL HOSPITAL,KY,READM-30-PN-HRRP,0.8845,232.0,26.0,97.0
2021,180025,FLAGET MEMORIAL HOSPITAL,KY,READM-30-HF-HRRP,0.9599,134.0,26.0,541.0
2021,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,READM-30-COPD-HRRP,1.0045,200.0,35.0,720.0
2021,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,READM-30-HIP-KNEE-HRRP,1.0737,324.0,15.0,675.0
2021,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,READM-30-PN-HRRP,0.964,367.0,49.0,528.0
2021,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,READM-30-HF-HRRP,0.9801,125.0,22.0,682.0
2021,180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,READM-30-AMI-HRRP,1.1337,274.0,66.0,1140.0
2021,180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.1531,706.0,197.0,1410.0
2021,180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,1.2936,543.0,196.0,1676.0
2021,180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,1.1701,617.0,164.0,1616.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-HF-HRRP,0.9991,860.0,192.0,825.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-AMI-HRRP,0.9597,376.0,50.0,330.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-COPD-HRRP,1.0532,798.0,178.0,1119.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-PN-HRRP,0.9331,760.0,118.0,319.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-CABG-HRRP,0.9361,135.0,15.0,135.0
2021,180035,ST ELIZABETH EDGEWOOD,KY,READM-30-HIP-KNEE-HRRP,1.1022,973.0,47.0,745.0
2021,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,READM-30-PN-HRRP,1.0004,496.0,84.0,811.0
2021,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,READM-30-HF-HRRP,1.0116,388.0,87.0,919.0
2021,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,READM-30-COPD-HRRP,0.9913,386.0,77.0,606.0
2021,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,READM-30-AMI-HRRP,1.0623,148.0,30.0,905.0
2021,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,READM-30-HIP-KNEE-HRRP,1.2491,286.0,21.0,976.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-AMI-HRRP,0.9499,458.0,72.0,283.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-CABG-HRRP,0.9883,99.0,12.0,216.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-COPD-HRRP,1.0839,566.0,128.0,1272.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-HIP-KNEE-HRRP,0.7885,432.0,11.0,76.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-PN-HRRP,0.94,825.0,128.0,362.0
2021,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,KY,READM-30-HF-HRRP,0.9326,910.0,193.0,361.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-COPD-HRRP,1.0376,694.0,153.0,1001.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-HIP-KNEE-HRRP,1.2809,606.0,40.0,1011.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-CABG-HRRP,0.8926,125.0,12.0,84.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-PN-HRRP,0.9473,989.0,164.0,409.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-HF-HRRP,1.0252,1300.0,318.0,1022.0
2021,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,READM-30-AMI-HRRP,1.0569,569.0,107.0,873.0
2021,180043,MANCHESTER MEMORIAL HOSPITAL,KY,READM-30-PN-HRRP,1.0199,145.0,28.0,958.0
2021,180043,MANCHESTER MEMORIAL HOSPITAL,KY,READM-30-COPD-HRRP,0.9839,199.0,45.0,544.0
2021,180043,MANCHESTER MEMORIAL HOSPITAL,KY,READM-30-HF-HRRP,0.9763,122.0,28.0,656.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-HIP-KNEE-HRRP,0.9047,387.0,15.0,265.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-HF-HRRP,1.1546,610.0,179.0,1608.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.1443,693.0,182.0,1405.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-CABG-HRRP,1.3485,175.0,41.0,534.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-AMI-HRRP,1.1409,413.0,86.0,1152.0
2021,180044,PIKEVILLE MEDICAL CENTER,KY,READM-30-PN-HRRP,1.0661,819.0,167.0,1290.0
2021,180045,ST ELIZABETH FLORENCE,KY,READM-30-COPD-HRRP,1.1688,436.0,118.0,1418.0
2021,180045,ST ELIZABETH FLORENCE,KY,READM-30-PN-HRRP,0.9865,415.0,70.0,705.0
2021,180045,ST ELIZABETH FLORENCE,KY,READM-30-HF-HRRP,1.0103,293.0,65.0,909.0
2021,180046,BOURBON COMMUNITY HOSPITAL,KY,READM-30-COPD-HRRP,1.0162,93.0,19.0,824.0
2021,180046,BOURBON COMMUNITY HOSPITAL,KY,READM-30-PN-HRRP,0.9941,84.0,11.0,761.0
2021,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,0.9825,419.0,75.0,532.0
2021,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,READM-30-AMI-HRRP,1.0587,200.0,31.0,881.0
2021,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,0.9683,490.0,96.0,601.0
2021,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,0.9633,739.0,109.0,522.0
2021,180049,BAPTIST HEALTH RICHMOND,KY,READM-30-HF-HRRP,0.9205,156.0,28.0,295.0
2021,180049,BAPTIST HEALTH RICHMOND,KY,READM-30-PN-HRRP,0.9882,322.0,54.0,718.0
2021,180049,BAPTIST HEALTH RICHMOND,KY,READM-30-COPD-HRRP,0.9151,203.0,32.0,100.0
2021,180049,BAPTIST HEALTH RICHMOND,KY,READM-30-AMI-HRRP,1.0441,94.0,19.0,800.0
2021,180050,HARLAN ARH HOSPITAL,KY,READM-30-PN-HRRP,1.3333,237.0,76.0,1665.0
2021,180050,HARLAN ARH HOSPITAL,KY,READM-30-HF-HRRP,1.2974,206.0,76.0,1678.0
2021,180050,HARLAN ARH HOSPITAL,KY,READM-30-COPD-HRRP,1.2388,570.0,166.0,1429.0
2021,180051,JENNIE STUART MEDICAL CENTER,KY,READM-30-PN-HRRP,0.8928,395.0,51.0,128.0
2021,180051,JENNIE STUART MEDICAL CENTER,KY,READM-30-COPD-HRRP,0.993,318.0,59.0,619.0
2021,180051,JENNIE STUART MEDICAL CENTER,KY,READM-30-HF-HRRP,0.9768,112.0,23.0,659.0
2021,180056,METHODIST HOSPITAL,KY,READM-30-HF-HRRP,1.2062,188.0,63.0,1664.0
2021,180056,METHODIST HOSPITAL,KY,READM-30-COPD-HRRP,1.0911,201.0,52.0,1295.0
2021,180056,METHODIST HOSPITAL,KY,READM-30-PN-HRRP,0.9769,259.0,41.0,632.0
2021,180064,SAINT JOSEPH MOUNT STERLING,KY,READM-30-PN-HRRP,0.897,231.0,29.0,142.0
2021,180064,SAINT JOSEPH MOUNT STERLING,KY,READM-30-HF-HRRP,0.9714,94.0,19.0,621.0
2021,180064,SAINT JOSEPH MOUNT STERLING,KY,READM-30-COPD-HRRP,0.9948,97.0,19.0,633.0
2021,180066,LOGAN MEMORIAL HOSPITAL,KY,READM-30-COPD-HRRP,0.956,150.0,20.0,329.0
2021,180066,LOGAN MEMORIAL HOSPITAL,KY,READM-30-PN-HRRP,0.9978,225.0,34.0,786.0
2021,180066,LOGAN MEMORIAL HOSPITAL,KY,READM-30-HF-HRRP,1.0085,75.0,17.0,897.0
2021,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,READM-30-CABG-HRRP,0.8203,192.0,19.0,22.0
2021,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,READM-30-AMI-HRRP,1.0886,311.0,59.0,1020.0
2021,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,READM-30-PN-HRRP,1.0486,442.0,91.0,1167.0
2021,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,READM-30-COPD-HRRP,0.9922,277.0,62.0,611.0
2021,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,READM-30-HF-HRRP,1.0567,486.0,127.0,1243.0
2021,180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,1.2044,210.0,69.0,1661.0
2021,180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.2387,391.0,118.0,1428.0
2021,180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,1.2068,186.0,55.0,1650.0
2021,180070,TWIN LAKES REGIONAL MEDICAL CENTER,KY,READM-30-PN-HRRP,1.0722,213.0,42.0,1322.0
2021,180070,TWIN LAKES REGIONAL MEDICAL CENTER,KY,READM-30-HF-HRRP,1.0007,148.0,33.0,838.0
2021,180070,TWIN LAKES REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.0323,205.0,45.0,958.0
2021,180078,PAUL B HALL REGIONAL MEDICAL CENTER,KY,READM-30-COPD-HRRP,1.0516,222.0,52.0,1108.0
